RAG Incremental Load: 26 clean chunks, 0 new chunks. Dirty: 0, Deleted: 0
2026-05-15 07:57:46,051 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=83 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:46,165 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:47,051 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=83 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:47,170 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:48,050 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=84 spo2=97 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:57:48,181 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:48,222 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_ab hr=84 spo2=97 temp=22.88 steps=220 bp=134/79 sos=False
2026-05-15 07:57:48,330 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:49,054 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=126/69 sos=False
2026-05-15 07:57:49,294 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:50,055 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=83 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:50,183 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:50,223 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=96 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:50,343 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:51,060 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=126/69 sos=False
2026-05-15 07:57:51,180 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:51,229 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=96 spo2=0 temp=0.0 steps=620 bp=None sos=False
2026-05-15 07:57:51,344 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:51,814 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=82 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:57:51,933 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:53,071 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=97 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:53,189 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:55,251 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=96 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:55,388 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:55,833 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:55,959 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:57,844 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:57,964 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:58,090 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:58,203 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:58,845 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:57:58,960 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:57:59,852 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=82 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:57:59,966 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:00,101 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=82 spo2=0 temp=0.0 steps=220 bp=None sos=False
2026-05-15 07:58:00,225 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:00,265 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_ab hr=82 spo2=0 temp=22.91 steps=220 bp=134/79 sos=False
2026-05-15 07:58:00,549 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:00,855 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:58:00,986 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:01,857 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:58:02,019 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:02,859 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=134/79 sos=False
2026-05-15 07:58:02,989 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:03,116 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_b hr=0 spo2=0 temp=0.0 steps=None bp=126/69 sos=False
2026-05-15 07:58:03,233 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:03,869 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=response_a hr=82 spo2=0 temp=0.0 steps=184 bp=None sos=False
2026-05-15 07:58:03,981 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:05,131 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:58:05,250 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
2026-05-15 07:58:07,141 | INFO | serial_runtime | Serial sample: mac=54:10:26:01:00:E7 type=broadcast hr=82 spo2=0 temp=0.0 steps=None bp=None sos=False
2026-05-15 07:58:07,282 | WARNING | backend.dependencies | Structured score persistence failed for 54:10:26:01:00:E7: 
